sector_code,municipality_name,municipality_code,sector_situation,MR_name,sector_type,avg_income,total_households,piped_water,well_spring_water,stored_rainwater,other_water_source,private_bathroom,bathroom_sewerage,bathroom_septic_tank,bathroom_cesspit,bathroom_ditch,bathroom_waterbodies,bathroom_other
150080005000219,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1811,319,161,158,0,0,319,11,252,11,45,0,0
150080005000220,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1775,199,170,29,0,0,199,11,0,188,0,0,0
150080005000221,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1738,352,243,109,0,0,352,27,13,312,0,0,0
150080005000222,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1618,330,290,39,0,1,330,97,3,230,0,0,0
150080005000223,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1717,337,302,35,0,0,337,31,296,10,0,0,0
150080005000224,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1852,229,202,22,0,5,229,13,205,10,1,0,0
150080005000225,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,722,273,248,25,0,0,273,107,166,0,0,0,0
150080005000226,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1787,336,273,62,0,1,335,24,296,14,1,0,0
150080005000227,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1310,338,271,65,0,2,338,52,278,7,0,0,1
150080005000228,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1682,309,280,29,0,0,309,4,303,1,1,0,0
150080005000229,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1728,337,280,56,0,1,337,90,229,18,0,0,0
150080005000230,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1811,169,146,23,0,0,169,4,160,5,0,0,0
150080005000231,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1750,229,162,67,0,0,229,51,175,0,3,0,0
150080005000232,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1395,273,254,19,0,0,273,103,21,149,0,0,0
150080005000233,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1485,281,243,38,0,0,281,58,175,38,0,0,10
150080005000234,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,878,242,224,17,0,1,242,62,177,3,0,0,0
150080005000235,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1891,347,317,21,0,9,347,72,95,180,0,0,0
150080005000236,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1148,317,270,43,0,4,317,2,28,287,0,0,0
150080005000237,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1028,208,169,36,0,3,207,5,202,0,0,0,0
150080005000238,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1642,379,265,91,0,23,379,18,33,328,0,0,0
150080005000239,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1820,223,207,10,0,6,223,4,205,8,0,0,6
150080005000240,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1385,381,294,87,0,0,381,2,187,192,0,0,0
150080005000241,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1477,317,255,58,0,4,317,65,15,237,0,0,0
150080005000242,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1417,298,231,66,0,1,298,41,191,63,3,0,0
150080005000243,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1292,195,159,35,0,1,195,24,170,0,1,0,0
150080005000244,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,897,320,260,59,0,1,320,4,18,233,65,0,0
150080005000245,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1226,263,198,65,0,0,263,22,235,6,0,0,0
150080005000246,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1472,253,205,48,0,0,253,12,0,224,17,0,0
150080005000247,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1144,215,175,39,0,1,215,21,194,0,0,0,0
150080005000248,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1177,211,142,69,0,0,211,1,0,201,9,0,0
150080005000249,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,606,174,10,164,0,0,174,0,12,162,0,0,0
150080005000250,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1366,176,132,43,0,1,176,31,145,0,0,0,0
150080005000251,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1173,211,142,68,0,1,210,12,4,194,0,0,0
150080005000252,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1532,278,234,42,0,2,278,11,0,265,1,1,0
150080005000253,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1063,182,145,37,0,0,182,1,176,3,2,0,0
150080005000254,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,475,152,69,83,0,0,152,20,129,0,3,0,0
150080005000255,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,743,401,101,292,0,8,395,0,389,5,0,0,1
150080005000256,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,793,176,35,122,0,19,176,5,155,15,1,0,0
150080005000257,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,612,280,46,229,0,5,278,3,8,245,22,0,0
150080005000258,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,653,338,192,140,0,6,335,0,323,12,0,0,0
150080005000259,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,639,407,185,206,0,16,406,2,10,394,0,0,0
150080005000260,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,782,222,106,111,0,5,222,0,15,207,0,0,0
150080005000261,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,467,323,155,167,0,1,323,15,0,306,1,1,0
150080005000262,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,587,361,253,107,0,1,358,3,8,347,0,0,0
150080005000263,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,718,362,242,117,0,3,362,3,98,258,3,0,0
150080005000264,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,915,185,138,46,0,1,185,0,2,182,0,0,1
150080005000265,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,836,304,96,152,0,56,304,10,5,284,2,0,3
150080005000266,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,817,405,61,339,0,5,405,2,385,18,0,0,0
150080005000267,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,839,332,13,312,0,7,332,16,0,311,0,5,0
150080005000268,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,809,344,16,309,0,19,341,4,11,270,11,45,0
150080005000269,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,916,315,2,284,0,29,315,111,45,97,1,60,1
150080005000270,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,746,393,5,373,0,15,393,84,3,305,1,0,0
150080005000271,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1120,421,220,190,0,11,420,43,377,0,0,0,0
150080005000272,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1300,347,239,108,0,0,347,23,185,131,5,0,3
150080005000273,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1212,286,234,52,0,0,286,0,0,286,0,0,0
150080005000274,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1351,229,193,36,0,0,229,31,198,0,0,0,0
150080005000275,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1059,313,274,39,0,0,312,39,258,15,0,0,0
150080005000276,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,607,206,0,193,0,13,197,2,195,0,0,0,0
150080005000278,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,757,259,1,222,0,36,250,6,6,213,19,5,1
150080005000279,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,583,210,1,194,0,15,209,49,154,6,0,0,0
150080005000280,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,885,257,0,244,0,13,256,1,72,182,0,0,1
150080005000281,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,472,348,6,332,0,10,348,28,316,1,1,0,2
150080005000282,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1549,274,1,271,0,2,274,1,35,238,0,0,0
150080005000283,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1118,311,35,225,0,51,308,2,291,15,0,0,0
150080005000284,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,952,288,103,167,0,18,287,10,19,258,0,0,0
150080005000285,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1060,206,21,183,0,2,203,5,4,192,2,0,0
150080005000286,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,831,461,33,414,0,14,460,19,350,87,4,0,0
150080005000287,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,419,309,9,241,0,59,280,10,262,3,0,1,4
150080005000288,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,566,339,0,292,1,46,337,1,1,328,2,0,5
150080005000289,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,690,311,74,193,2,42,310,20,12,277,0,0,1
150080005000290,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1547,137,125,10,0,2,137,2,134,1,0,0,0
150080005000291,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,598,450,91,348,0,11,449,0,3,444,0,1,1
150080005000292,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,563,414,183,226,0,5,411,4,392,12,2,0,1
150080005000293,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,786,293,140,144,0,9,290,0,282,7,0,1,0
150080005000294,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,571,381,178,201,0,2,380,0,7,373,0,0,0
150080005000295,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,775,308,165,136,0,7,307,2,28,275,2,0,0
150080005000296,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,413,302,198,56,0,48,301,3,60,237,0,0,1
150080005000297,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,548,376,154,191,0,31,359,1,299,46,4,5,4
150080005000298,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,488,528,11,442,0,75,514,11,257,186,44,11,5
150080005000299,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,596,426,3,390,0,33,426,23,403,0,0,0,0
150080005000300,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,531,362,2,346,0,14,358,10,337,2,9,0,0
150080005000301,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,672,210,0,177,0,33,210,0,163,44,3,0,0
150080005000302,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1800,287,267,20,0,0,287,215,3,69,0,0,0
150080005000303,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,621,413,0,378,0,35,410,14,395,0,1,0,0
150080005000304,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,713,324,2,308,0,14,322,0,1,320,1,0,0
150080005000305,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,472,153,0,132,0,21,149,0,20,93,23,12,1
150080005000306,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,581,350,222,119,0,9,349,3,54,287,1,1,3
150080005000307,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,637,426,314,112,0,0,423,2,419,0,2,0,0
150080005000308,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,680,385,292,79,0,14,385,14,355,12,4,0,0
150080005000309,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,557,351,61,273,0,17,351,7,325,19,0,0,0
150080005000310,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,734,169,0,160,0,9,169,8,2,159,0,0,0
150080005000311,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,318,293,30,231,0,32,286,1,21,253,3,0,8
150080005000312,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,577,214,6,176,0,32,200,1,178,13,0,0,8
150080005000313,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,467,244,53,164,0,27,244,2,226,15,1,0,0
150080005000314,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,446,226,4,209,0,13,221,0,214,7,0,0,0
150080005000315,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,640,299,235,56,0,8,295,6,283,5,0,0,1
150080005000316,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,541,333,232,94,0,7,332,24,2,306,0,0,0
150080005000317,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,689,405,170,234,0,1,402,10,390,0,0,0,2
150080005000318,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,521,404,300,99,0,5,403,3,396,3,0,0,1
150080005000319,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,554,244,186,57,0,1,242,23,218,1,0,0,0
150080005000320,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,508,289,197,83,0,9,273,21,114,109,8,18,3
150080005000321,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,731,345,186,148,0,11,323,6,301,10,2,1,3
150080005000322,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,549,167,0,100,0,67,167,2,162,1,0,0,2
150080005000323,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,337,327,15,251,0,61,327,0,312,13,0,0,2
150080005000324,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,525,213,42,169,0,2,213,4,193,3,5,7,1
150080005000325,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,795,385,3,299,0,83,385,0,0,385,0,0,0
150080005000326,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,584,434,1,414,0,19,434,5,426,0,0,0,3
150080005000327,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1491,253,199,44,0,10,253,157,92,0,3,0,1
150080005000328,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,546,258,32,213,0,13,255,29,215,0,10,0,1
150080005000329,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,680,275,0,253,0,22,275,1,258,0,3,7,6
150080005000330,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,700,350,0,313,0,37,348,24,321,3,0,0,0
150080005000331,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,742,317,0,259,0,58,311,14,289,5,1,1,1
150080005000332,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,683,224,1,130,0,93,224,0,0,224,0,0,0
150080005000333,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,417,189,1,156,0,32,187,4,7,160,15,0,1
150080005000334,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,700,383,0,381,0,2,372,1,369,1,1,0,0
150080005000335,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,572,518,33,437,0,48,515,7,505,2,0,0,1
150080005000336,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,567,328,2,326,0,0,328,0,325,3,0,0,0
150080005000337,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,745,195,0,183,0,12,187,0,182,1,0,1,3
150080005000338,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,611,372,0,337,0,35,359,4,285,43,18,0,9
150080005000339,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,434,328,11,286,0,31,323,1,319,0,2,0,1
150080005000340,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,232,329,2,319,0,8,320,10,298,0,9,0,3
150080005000341,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,420,201,0,176,0,25,186,1,0,174,0,0,11
150080005000342,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,496,183,1,143,0,39,166,0,143,1,5,4,13
150080005000343,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,506,77,1,66,0,10,75,0,35,31,6,0,3
150080005000344,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,532,258,1,245,0,12,256,0,250,3,3,0,0
150080005000345,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,697,399,126,263,0,10,399,18,343,37,0,0,1
150080005000346,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,985,354,296,56,0,2,349,11,41,297,0,0,0
150080005000347,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,704,212,148,58,0,6,206,5,0,201,0,0,0
150080005000348,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,473,281,0,262,0,19,276,0,1,264,3,0,8
150080005000349,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,331,97,5,87,0,5,95,0,94,0,1,0,0
150080005000350,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,693,201,1,134,0,66,189,2,2,176,3,0,6
150080005000351,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,418,171,11,95,0,65,152,5,134,1,1,0,11
150080005000352,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,336,324,15,276,0,33,317,59,254,2,2,0,0
150080005000353,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,758,263,9,188,0,66,242,9,199,4,23,0,7
150080005000354,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,965,375,251,122,0,2,374,11,2,361,0,0,0
150080005000355,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,782,276,232,41,0,3,273,42,57,160,14,0,0
150080005000356,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,762,398,7,363,0,28,397,15,8,368,4,0,2
150080005000357,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,455,191,82,95,0,14,186,32,2,103,32,14,3
150080005000358,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1115,274,226,40,0,8,274,11,0,263,0,0,0
150080005000359,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,573,420,1,239,0,180,418,11,318,5,60,22,2
150080005000360,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,542,199,42,118,0,39,184,0,0,162,2,17,3
150080005000361,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,439,212,0,176,0,36,197,0,0,178,16,1,2
150080005000362,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,440,299,2,235,0,62,230,6,63,133,1,1,26
150080005000363,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,541,154,0,139,0,15,142,1,98,35,7,0,1
150080005000364,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,487,247,0,201,0,46,235,1,0,196,38,0,0
150080005000365,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,428,173,0,152,0,21,166,2,96,49,0,0,19
150080005000366,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,453,270,4,228,0,38,269,6,242,3,1,17,0
150080005000367,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,401,268,0,234,0,34,252,2,209,7,0,0,34
150080005000370,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1422,213,8,200,0,5,213,20,54,139,0,0,0
150080005000371,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,522,266,2,252,0,12,264,35,224,5,0,0,0
150080005000372,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,719,269,1,225,0,43,269,0,3,261,4,0,1
150080005000373,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,921,187,143,42,0,2,184,54,88,32,10,0,0
150080005000374,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,742,193,57,112,0,24,191,1,90,96,4,0,0
150080005000375,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,533,156,143,13,0,0,155,16,3,134,1,0,1
150080005000376,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,725,167,146,12,0,9,155,22,102,0,30,0,1
150080005000377,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,792,268,131,133,0,4,265,111,134,14,6,0,0
150080005000378,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,428,211,143,56,0,12,211,16,186,6,1,2,0
150080005000379,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,676,156,3,110,0,43,154,2,52,2,96,0,2
150080005000380,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,660,158,1,137,0,20,153,3,48,84,17,0,1
150080005000381,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,1161,195,32,153,0,10,194,14,7,173,0,0,0
150080005000382,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,576,197,179,10,0,8,196,8,2,81,90,15,0
150080005000383,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,1056,261,78,183,0,0,257,20,230,7,0,0,0
150080005000384,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,980,124,0,117,0,7,124,0,119,2,2,0,1
150080005000385,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,968,204,53,130,0,21,199,34,4,156,2,0,3
150080005000386,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,676,229,8,206,0,15,228,7,3,218,0,0,0
150080005000387,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,516,172,0,146,0,26,172,0,3,168,1,0,0
150080005000388,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,694,7,0,7,0,0,7,0,7,0,0,0,0
150080005000389,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,747,97,13,45,0,39,94,1,0,84,0,9,0
150080005000390,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,524,200,1,168,0,31,189,30,5,145,3,4,2
150080005000391,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,759,239,26,208,0,5,239,4,1,232,0,1,1
150080005000392,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,292,116,7,106,0,3,116,18,93,1,3,0,1
150080005000393,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,549,173,1,137,0,35,172,8,134,2,1,14,13
150080005000394,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,404,164,38,107,0,19,164,9,155,0,0,0,0
150080005000395,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,481,159,9,135,0,15,159,11,134,9,3,0,2
150080005000396,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,454,182,14,158,0,10,178,2,150,15,9,0,2
150080005000397,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,654,290,11,244,0,35,285,10,259,4,4,0,8
150080005000398,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,472,229,8,198,0,23,228,6,218,3,0,0,1
150080005000399,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,430,181,2,156,0,23,181,1,0,163,0,0,17
150080005000400,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,778,263,1,247,0,15,258,17,241,0,0,0,0
150080005000401,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,497,172,0,137,0,35,170,0,153,8,8,0,1
150080005000402,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,517,234,49,168,0,17,234,30,201,0,0,0,3
150080005000403,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,504,260,188,65,0,7,257,4,10,242,0,1,0
150080005000404,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,1035,177,166,11,0,0,177,42,3,132,0,0,0
