"";"sector_code";"municipality_name";"municipality_code";"sector_situation";"MR_name";"sector_type";"V005_bas";"V002_h01";"V012_h01";"V013_h01";"V014_h01";"V015_h01";"V016_h01";"V017_h01";"V018_h01";"V019_h01";"V020_h01";"V021_h01";"V022_h01";"V002_h02"
"246";"150080005000246";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1472,28;253;205;48;0;0;253;12;0;224;17;0;0;1005
"247";"150080005000247";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1144,84;215;175;39;0;1;215;21;194;0;0;0;0;827
"248";"150080005000248";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1177,01;211;142;69;0;0;211;1;0;201;9;0;0;850
"249";"150080005000249";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";606,36;174;10;164;0;0;174;0;12;162;0;0;0;691
"250";"150080005000250";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1366,8;176;132;43;0;1;176;31;145;0;0;0;0;678
"251";"150080005000251";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1173;211;142;68;0;1;210;12;4;194;0;0;0;822
"252";"150080005000252";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1532,67;278;234;42;0;2;278;11;0;265;1;1;0;1175
"253";"150080005000253";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1063,97;182;145;37;0;0;182;1;176;3;2;0;0;693
"254";"150080005000254";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";475,53;152;69;83;0;0;152;20;129;0;3;0;0;549
"255";"150080005000255";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";743,69;401;101;292;0;8;395;0;389;5;0;0;1;1415
"256";"150080005000256";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";793,71;176;35;122;0;19;176;5;155;15;1;0;0;714
"257";"150080005000257";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";612,71;280;46;229;0;5;278;3;8;245;22;0;0;1092
"258";"150080005000258";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";653,03;338;192;140;0;6;335;0;323;12;0;0;0;1260
"259";"150080005000259";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";639,8;407;185;206;0;16;406;2;10;394;0;0;0;1566
"260";"150080005000260";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";782,02;222;106;111;0;5;222;0;15;207;0;0;0;839
"261";"150080005000261";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";467,65;323;155;167;0;1;323;15;0;306;1;1;0;1281
"262";"150080005000262";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";587,28;361;253;107;0;1;358;3;8;347;0;0;0;1440
"263";"150080005000263";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";718,4;362;242;117;0;3;362;3;98;258;3;0;0;1333
"264";"150080005000264";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";915,74;185;138;46;0;1;185;0;2;182;0;0;1;710
"265";"150080005000265";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";836,44;304;96;152;0;56;304;10;5;284;2;0;3;1097
"266";"150080005000266";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";817,31;405;61;339;0;5;405;2;385;18;0;0;0;1508
"267";"150080005000267";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";839,61;332;13;312;0;7;332;16;0;311;0;5;0;1238
"268";"150080005000268";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";809,85;344;16;309;0;19;341;4;11;270;11;45;0;1239
"269";"150080005000269";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";916,97;315;2;284;0;29;315;111;45;97;1;60;1;1136
"270";"150080005000270";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";746,38;393;5;373;0;15;393;84;3;305;1;0;0;1435
"271";"150080005000271";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1120,25;421;220;190;0;11;420;43;377;0;0;0;0;1546
"272";"150080005000272";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1300,41;347;239;108;0;0;347;23;185;131;5;0;3;1333
"273";"150080005000273";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1212,4;286;234;52;0;0;286;0;0;286;0;0;0;1135
"274";"150080005000274";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1351,3;229;193;36;0;0;229;31;198;0;0;0;0;896
"275";"150080005000275";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1059,33;313;274;39;0;0;312;39;258;15;0;0;0;1243
"276";"150080005000276";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";607,3;206;0;193;0;13;197;2;195;0;0;0;0;654
"277";"150080005000278";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";757,36;259;1;222;0;36;250;6;6;213;19;5;1;1001
"278";"150080005000279";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";583,92;210;1;194;0;15;209;49;154;6;0;0;0;854
"279";"150080005000280";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";885,16;257;0;244;0;13;256;1;72;182;0;0;1;1040
"280";"150080005000281";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";472,13;348;6;332;0;10;348;28;316;1;1;0;2;1357
"281";"150080005000282";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1549,12;274;1;271;0;2;274;1;35;238;0;0;0;1018
"282";"150080005000283";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1118,1;311;35;225;0;51;308;2;291;15;0;0;0;1129
"283";"150080005000284";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";952,19;288;103;167;0;18;287;10;19;258;0;0;0;1103
"284";"150080005000285";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1060,13;206;21;183;0;2;203;5;4;192;2;0;0;771
"285";"150080005000286";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";831,9;461;33;414;0;14;460;19;350;87;4;0;0;1785
"286";"150080005000287";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";419,83;309;9;241;0;59;280;10;262;3;0;1;4;1142
"287";"150080005000288";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";566,31;339;0;292;1;46;337;1;1;328;2;0;5;1331
"288";"150080005000289";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";690,53;311;74;193;2;42;310;20;12;277;0;0;1;1109
"289";"150080005000290";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1547,24;137;125;10;0;2;137;2;134;1;0;0;0;541
"290";"150080005000291";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";598,98;450;91;348;0;11;449;0;3;444;0;1;1;2076
"291";"150080005000292";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";563,44;414;183;226;0;5;411;4;392;12;2;0;1;1559
"292";"150080005000293";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";786,79;293;140;144;0;9;290;0;282;7;0;1;0;1107
"293";"150080005000294";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";571,21;381;178;201;0;2;380;0;7;373;0;0;0;1384
"294";"150080005000295";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";775,07;308;165;136;0;7;307;2;28;275;2;0;0;1242
"295";"150080005000296";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";413,51;302;198;56;0;48;301;3;60;237;0;0;1;1136
"296";"150080005000297";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";548,67;376;154;191;0;31;359;1;299;46;4;5;4;1392
"297";"150080005000298";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";488,66;528;11;442;0;75;514;11;257;186;44;11;5;2032
"298";"150080005000299";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";596,37;426;3;390;0;33;426;23;403;0;0;0;0;1541
"299";"150080005000300";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";531,92;362;2;346;0;14;358;10;337;2;9;0;0;1323
"300";"150080005000301";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";672,17;210;0;177;0;33;210;0;163;44;3;0;0;720
"301";"150080005000302";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";1800,59;287;267;20;0;0;287;215;3;69;0;0;0;1174
"302";"150080005000303";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";621,88;413;0;378;0;35;410;14;395;0;1;0;0;1512
"303";"150080005000304";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";713,81;324;2;308;0;14;322;0;1;320;1;0;0;1213
"304";"150080005000305";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";472,18;153;0;132;0;21;149;0;20;93;23;12;1;609
"305";"150080005000306";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";581,52;350;222;119;0;9;349;3;54;287;1;1;3;1322
"306";"150080005000307";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";637,42;426;314;112;0;0;423;2;419;0;2;0;0;1605
"307";"150080005000308";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";680,89;385;292;79;0;14;385;14;355;12;4;0;0;1450
"308";"150080005000309";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"not_slum";557,55;351;61;273;0;17;351;7;325;19;0;0;0;1284
"309";"150080005000310";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";734,04;169;0;160;0;9;169;8;2;159;0;0;0;657
"310";"150080005000311";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";318,19;293;30;231;0;32;286;1;21;253;3;0;8;1106
"311";"150080005000312";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";577,53;214;6;176;0;32;200;1;178;13;0;0;8;824
"312";"150080005000313";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";467;244;53;164;0;27;244;2;226;15;1;0;0;862
"313";"150080005000314";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";446,61;226;4;209;0;13;221;0;214;7;0;0;0;843
"314";"150080005000315";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";640,19;299;235;56;0;8;295;6;283;5;0;0;1;1141
"315";"150080005000316";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";541,37;333;232;94;0;7;332;24;2;306;0;0;0;1217
"316";"150080005000317";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";689,48;405;170;234;0;1;402;10;390;0;0;0;2;1488
"317";"150080005000318";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";521,78;404;300;99;0;5;403;3;396;3;0;0;1;1516
"318";"150080005000319";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";554,44;244;186;57;0;1;242;23;218;1;0;0;0;934
"319";"150080005000320";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";508,85;289;197;83;0;9;273;21;114;109;8;18;3;1045
"320";"150080005000321";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";731,53;345;186;148;0;11;323;6;301;10;2;1;3;1164
"321";"150080005000322";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";549,1;167;0;100;0;67;167;2;162;1;0;0;2;624
"322";"150080005000323";"ANANINDEUA";"1500800";"2";"Metropolitan Region of Belém";"not_slum";337,78;327;15;251;0;61;327;0;312;13;0;0;2;1464
"323";"150080005000324";"ANANINDEUA";"1500800";"2";"Metropolitan Region of Belém";"slum";525,19;213;42;169;0;2;213;4;193;3;5;7;1;869
"324";"150080005000325";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";795,35;385;3;299;0;83;385;0;0;385;0;0;0;1459
"325";"150080005000326";"ANANINDEUA";"1500800";"1";"Metropolitan Region of Belém";"slum";584,68;434;1;414;0;19;434;5;426;0;0;0;3;1590
